Silence,DFAexp,sub_id,ch
1,0.9473940906800205,2.0,9.0
1,0.9629353577338868,28.0,0.0
1,0.9396260019858784,28.0,1.0
1,0.9268101112293881,28.0,2.0
1,0.9119874832904784,28.0,3.0
1,0.9253342918612144,28.0,4.0
1,0.8955666366612953,28.0,5.0
1,0.9260678910454414,28.0,6.0
1,0.9105869865707966,29.0,0.0
1,0.915385011928837,29.0,1.0
1,0.7880273610740027,29.0,2.0
1,0.7310710699789702,29.0,3.0
1,0.6849023902396036,29.0,4.0
1,0.660394494623409,29.0,5.0
1,0.6112331996883601,29.0,6.0
1,0.589609972072805,29.0,7.0
1,0.8607160543099185,29.0,8.0
1,1.0664332673816679,30.0,0.0
1,1.0622457553146318,30.0,1.0
1,1.0376572692380792,30.0,2.0
1,1.05572958565732,30.0,3.0
1,1.0572761914035829,30.0,4.0
1,1.0700242246670233,30.0,5.0
1,1.066289460872707,30.0,6.0
1,1.0370843693573553,30.0,7.0
1,1.038470563828577,30.0,8.0
1,1.0647577583699421,30.0,9.0
1,0.8657469261935802,31.0,0.0
1,0.9436746243887985,31.0,1.0
1,0.9537564907734523,31.0,2.0
1,0.920924541781727,31.0,3.0
1,0.8587085725564398,31.0,4.0
1,0.9076091123193972,31.0,5.0
1,0.9423212838610935,31.0,6.0
1,0.9338292396544362,31.0,7.0
1,0.8744886240802658,31.0,8.0
1,0.8497278518608309,31.0,9.0
1,1.027962589076998,32.0,0.0
1,1.0179008418219795,32.0,1.0
1,1.005566847194256,32.0,2.0
1,0.9689525106754802,32.0,3.0
1,1.019720785834653,32.0,4.0
1,1.0112643289878616,32.0,5.0
1,0.9951481033079794,32.0,6.0
1,0.9536596996885565,32.0,7.0
1,1.1884399096174096,33.0,0.0
1,1.1379798008566908,33.0,1.0
1,1.1470463189751736,33.0,2.0
1,1.1537463500155343,33.0,3.0
1,1.165784420928943,33.0,4.0
1,1.1172810241670628,33.0,5.0
1,0.9712467224953911,3.0,0.0
1,0.9349288034162363,3.0,1.0
1,0.9365716628455363,3.0,2.0
1,0.9547428119232598,3.0,3.0
1,1.039668818370863,3.0,4.0
1,0.9413883166428416,3.0,5.0
1,0.9429736376201882,3.0,6.0
1,0.9328884067251413,3.0,7.0
1,0.9306547203129709,3.0,8.0
2,0.8479876307665135,4.0,0.0
2,0.8335051690875479,4.0,1.0
2,0.8454646511565072,4.0,2.0
2,0.8066990111122951,4.0,3.0
2,0.787446230182306,4.0,4.0
2,0.9327171967696317,4.0,5.0
2,0.7935424353124946,4.0,6.0
2,0.8134903729206634,4.0,7.0
2,0.8084626939307666,4.0,8.0
2,0.782023646393776,4.0,9.0
2,1.1370014221399742,5.0,0.0
2,1.1340826887934838,5.0,1.0
2,1.1050257176310665,5.0,2.0
2,1.1270672442019145,5.0,3.0
2,1.1251203069028533,5.0,4.0
2,1.1300732316209676,5.0,5.0
2,1.1064619248595924,5.0,6.0
2,0.7084334149408824,6.0,0.0
2,0.763692763607369,6.0,1.0
2,0.8537592907345857,6.0,2.0
2,0.8002412054173429,6.0,3.0
2,0.8048393040214135,6.0,4.0
2,0.7735613446364316,6.0,5.0
2,0.7384642047889886,6.0,6.0
2,0.6747740522793318,6.0,7.0
2,0.7431329620821814,6.0,8.0
2,0.7503762819424058,6.0,9.0
2,1.135077841803184,7.0,0.0
2,1.123302482090498,7.0,1.0
2,1.1060490998259882,7.0,2.0
2,1.0942097555538481,7.0,3.0
2,1.0761718827650761,7.0,4.0
2,1.111175767846039,7.0,5.0
2,1.1176913820962746,7.0,6.0
2,1.0982505743564976,7.0,7.0
2,1.0914519837207768,7.0,8.0
2,1.0901149577206408,7.0,9.0
2,0.7528137485165659,8.0,0.0
2,0.6699735987257573,8.0,1.0
2,0.6692731875614466,8.0,2.0
2,0.6325348723132697,8.0,3.0
2,0.6423502448002933,8.0,4.0
2,0.7100560240610666,8.0,5.0
2,0.6158009337413164,8.0,6.0
2,0.6509204407266219,8.0,7.0
2,0.5776219558696501,8.0,8.0
2,0.6079313157150019,8.0,9.0
2,0.8727876163931934,9.0,0.0
2,0.8991534252418157,9.0,1.0
2,0.9009169561036118,9.0,2.0
2,0.8560619315909705,9.0,3.0
2,0.8802258299800606,9.0,4.0
2,0.8184905995056253,9.0,5.0
2,0.838179940216921,9.0,6.0
2,0.8439129688256535,9.0,7.0
2,0.8052772342715311,9.0,8.0
2,0.717516311066313,10.0,0.0
2,0.7100460054549071,10.0,1.0
2,0.5961965717713801,10.0,2.0
2,0.5460924065692999,10.0,3.0
2,0.4942551570948971,10.0,4.0
2,0.6112260014773583,10.0,5.0
2,0.6239478936606353,10.0,6.0
2,0.5582621646712145,10.0,7.0
2,0.5604385905160519,10.0,8.0
2,0.5677452449928067,10.0,9.0
2,0.8591948536113546,11.0,0.0
2,0.8616466591427959,11.0,1.0
2,0.8634900516151423,11.0,2.0
2,0.8369686378442925,11.0,3.0
2,0.8426294462541333,11.0,4.0
2,0.845766058863287,11.0,5.0
2,0.8533313431908816,11.0,6.0
2,0.8533916513789301,11.0,7.0
2,1.1580050736711065,12.0,0.0
2,1.1584686944720233,12.0,1.0
2,1.191513313660429,12.0,2.0
2,1.1881456175225336,12.0,3.0
2,1.1869136709294956,12.0,4.0
2,1.1562738422313612,12.0,5.0
2,1.1829229452797994,12.0,6.0
2,1.196587608001188,12.0,7.0
2,1.1751281371255482,12.0,8.0
2,1.1884747297152818,12.0,9.0
2,0.7077392289820437,13.0,0.0
2,0.8433656131164556,13.0,1.0
2,0.853679698181611,13.0,2.0
2,0.7453460814372255,13.0,3.0
2,0.7265408900070147,13.0,4.0
2,0.8263503948133604,13.0,5.0
2,0.8222253217279643,13.0,6.0
2,0.880773506450268,13.0,7.0
2,0.4902370030872254,13.0,8.0
2,1.0299721020758001,14.0,0.0
2,0.974658068877788,14.0,1.0
2,0.9078606019263932,14.0,2.0
2,0.9940000370012447,14.0,3.0
2,0.8541678014818083,14.0,4.0
2,0.8774267187646146,14.0,5.0
2,0.8864819648234805,14.0,6.0
2,0.9873919051279677,14.0,7.0
2,1.132460245222989,15.0,0.0
2,1.0464825989222848,15.0,1.0
2,1.0384094311017191,15.0,2.0
2,1.0406791092373766,15.0,3.0
2,1.0666913672756126,15.0,4.0
2,1.0424449568160963,15.0,5.0
2,1.02939338674735,15.0,6.0
2,1.0423635644016438,15.0,7.0
2,1.0388044062284645,15.0,8.0
2,0.9170822279655694,16.0,0.0
2,1.0112355551719063,16.0,1.0
2,1.0099362968576107,16.0,2.0
2,0.99813978440715,16.0,3.0
2,0.8984113019813926,16.0,4.0
2,0.9521205728374094,16.0,5.0
2,0.9546131786252375,16.0,6.0
2,0.9903798917908719,16.0,7.0
2,0.9609716360837831,16.0,8.0
2,0.9186119456091844,16.0,9.0
2,0.9227631305570989,17.0,0.0
2,0.8789147068278517,17.0,1.0
2,0.8670990125312426,17.0,2.0
2,0.8315279193394629,17.0,3.0
2,0.8318305365567907,17.0,4.0
2,0.8805137832715834,17.0,5.0
2,0.8609093526136887,17.0,6.0
2,0.8368994580026545,17.0,7.0
2,0.8216638033116825,17.0,8.0
2,0.8036024129416655,17.0,9.0
2,0.7786339741147501,18.0,0.0
2,0.7664250170028283,18.0,1.0
2,0.7898148066297868,18.0,2.0
2,0.7678173798635483,18.0,3.0
2,0.7770457292747655,18.0,4.0
2,0.7900372300338154,18.0,5.0
2,0.7510933873294561,18.0,6.0
2,0.7866996131697164,18.0,7.0
2,0.6281340211027742,19.0,0.0
2,0.8076475319108234,19.0,1.0
2,0.698538383997886,19.0,2.0
2,0.6804949640085336,19.0,3.0
2,0.6312183262806021,19.0,4.0
2,0.6817190359991054,19.0,5.0
2,0.7293892884586515,19.0,6.0
2,0.6917008928892945,19.0,7.0
2,0.6828424619134141,19.0,8.0
2,0.8245532639250381,20.0,0.0
2,0.8440289209101994,20.0,1.0
2,0.846722717285473,20.0,2.0
2,0.8343054349855545,20.0,3.0
2,0.8258398992045745,20.0,4.0
2,0.8390194520055626,20.0,5.0
2,0.8032184333426433,20.0,6.0
2,0.829439145829179,20.0,7.0
2,0.8447176982064266,20.0,8.0
2,0.9048310382898466,21.0,0.0
2,0.9203581753103612,21.0,1.0
2,0.9231494934676502,21.0,2.0
2,0.8834155565937072,21.0,3.0
2,0.8834120351676297,21.0,4.0
2,0.9305123118389204,21.0,5.0
2,0.9145767859898023,21.0,6.0
2,0.9070179040010413,21.0,7.0
2,0.9128680174280992,21.0,8.0
2,0.9069790943792759,21.0,9.0
2,1.001680736288331,22.0,0.0
2,1.0139097614456638,22.0,1.0
2,1.0182100108908556,22.0,2.0
2,1.0027349222501574,22.0,3.0
2,1.0054797550669665,22.0,4.0
2,1.004527993915787,22.0,5.0
2,0.9997474431395265,22.0,6.0
2,1.3088284831373935,23.0,0.0
2,1.139034634468302,23.0,1.0
2,1.140371189679406,23.0,2.0
2,1.1365027227954605,23.0,3.0
2,1.122490378270419,23.0,4.0
2,1.089691618751754,23.0,5.0
2,1.1315435382034567,23.0,6.0
2,1.0972693751710083,23.0,7.0
2,0.9982012790016848,1.0,0.0
2,0.9505273023908349,1.0,1.0
2,0.9454403318423442,1.0,2.0
2,0.9298599479761336,1.0,3.0
2,0.9606715758859867,1.0,4.0
2,0.9425964275810774,1.0,5.0
2,0.9260633582860988,1.0,6.0
2,0.9141054014283105,1.0,7.0
2,0.9162083194304518,1.0,8.0
2,0.9208616780034049,1.0,9.0
2,1.0473582731217101,24.0,0.0
2,1.049706736124111,24.0,1.0
2,1.0262613430688456,24.0,2.0
2,1.0690658747580137,24.0,3.0
2,1.0969171535095275,24.0,4.0
2,1.0304903402844339,24.0,5.0
2,1.034272934778273,24.0,6.0
2,1.04041796208325,24.0,7.0
2,1.0406473854085148,24.0,8.0
2,1.071950967816865,24.0,9.0
2,0.6347247822657532,25.0,0.0
2,0.7405801271863192,25.0,1.0
2,0.8171664984783107,25.0,2.0
2,0.6273345512528865,25.0,3.0
2,0.7976568734576734,25.0,4.0
2,0.717260751044503,25.0,5.0
2,0.6885150042215065,25.0,6.0
2,0.7306184197479196,25.0,7.0
2,0.6957758902634674,25.0,8.0
2,0.9016846929915444,26.0,0.0
2,0.9607816032588622,26.0,1.0
2,0.9766283102868085,26.0,2.0
2,0.9732039466571967,26.0,3.0
2,0.9597756286998328,26.0,4.0
2,0.9437131645965746,26.0,5.0
2,0.9402945211930375,26.0,6.0
2,0.9648412803809469,26.0,7.0
2,0.9805819668598368,26.0,8.0
2,0.8358240426733551,27.0,0.0
2,0.7151603658174506,27.0,1.0
2,0.7818241092194433,27.0,2.0
2,0.7012893391141763,27.0,3.0
2,0.7071987359207439,27.0,4.0
2,0.7544820342927621,27.0,5.0
2,0.6871782817815288,27.0,6.0
2,0.6923425015648059,27.0,7.0
2,0.6751791351423502,27.0,8.0
2,0.7853795276155835,2.0,0.0
2,0.8325342104159801,2.0,1.0
2,0.8202679503208393,2.0,2.0
2,0.7878998697875306,2.0,3.0
2,0.7699987774901387,2.0,4.0
2,0.8505264622048738,2.0,5.0
2,0.8206791371012373,2.0,6.0
2,0.796557059933801,2.0,7.0
2,0.7388605021522334,2.0,8.0
2,0.6980604772560874,2.0,9.0
2,0.9524072644003756,28.0,0.0
2,0.91880002980597,28.0,1.0
2,0.9178934203884374,28.0,2.0
2,0.9045959782469954,28.0,3.0
2,0.9030702253433888,28.0,4.0
2,0.9959234466772894,28.0,5.0
2,0.9540503532077422,28.0,6.0
2,0.9033973940696136,28.0,7.0
2,0.934437343386017,28.0,8.0
2,0.5771149062941264,29.0,0.0
2,0.6456908602194413,29.0,1.0
2,0.6701130698368123,29.0,2.0
2,0.7668987641380696,29.0,3.0
2,0.608249881273903,29.0,4.0
2,0.7071506205039375,29.0,5.0
2,0.677968451495306,29.0,6.0
2,0.5915750470505001,29.0,7.0
2,0.651100494360052,29.0,8.0
2,0.6692174541066981,29.0,9.0
2,1.0111676362178472,30.0,0.0
2,1.0197375214556104,30.0,1.0
2,0.9988246538410299,30.0,2.0
2,1.0113898505701902,30.0,3.0
2,1.0100657044774157,30.0,4.0
2,1.0018093682394849,30.0,5.0
2,1.0169418945178297,30.0,6.0
2,0.9979744476027518,30.0,7.0
2,0.9783337142642848,30.0,8.0
2,1.0794069735386662,30.0,9.0
2,0.8588255121864876,31.0,0.0
2,0.8758588206409451,31.0,1.0
2,0.9088382556753776,31.0,2.0
2,0.8806043111104054,31.0,3.0
2,0.8667996465787678,31.0,4.0
2,0.87359248575742,31.0,5.0
2,0.8672016645590046,31.0,6.0
2,0.8446304406806908,31.0,7.0
2,0.8350967521223699,31.0,8.0
2,0.7110246136007572,32.0,0.0
2,0.7825017580497357,32.0,1.0
2,0.7521426611919131,32.0,2.0
2,0.7726295720538504,32.0,3.0
2,0.7147351067979291,32.0,4.0
2,0.731158714692214,32.0,5.0
2,0.7023714385657924,32.0,6.0
2,0.6952760057618652,32.0,7.0
2,0.6666479734606333,32.0,8.0
2,1.0257536054101861,33.0,0.0
2,0.9640059094698912,33.0,1.0
2,0.9631202470787457,33.0,2.0
2,1.0024410663105958,33.0,3.0
2,1.0052312948696749,33.0,4.0
2,0.9627009510608496,33.0,5.0
2,0.9672521724599052,33.0,6.0
2,0.9730134188930455,33.0,7.0
2,0.9242239071637364,33.0,8.0
2,0.9283501228878244,33.0,9.0
2,1.036434205380115,3.0,0.0
2,0.966618217962776,3.0,1.0
2,0.9904542241247368,3.0,2.0
2,0.9889002351167249,3.0,3.0
2,0.9895875613932137,3.0,4.0
2,0.9853248165582951,3.0,5.0
2,0.9944940668450812,3.0,6.0
2,0.9875107900363609,3.0,7.0
2,0.9857171576148052,3.0,8.0
2,0.9296258711534131,3.0,9.0
